"","killer_position_x","killer_position_y","victim_position_x","victim_position_y","killed_by","time","GunType","killerelevation","victimelevation","killdistance"
"34115171",516639.8,501631.3,512657.9,501057.6,"M16A4",186,"Rifle","Normal","Normal",4023.01619434967
"19108310",446490.8,277433.3,447866.3,283076.8,"SCAR-L",1352,"Rifle","Normal","Normal",5808.70833318389
"25665890",379201.3,419569.2,380066.2,421402.8,"S12K",148,"Shotgun","Normal","Normal",2027.34826065971
"28836148",475557.5,352093.6,476333.8,353747.3,"M16A4",1130,"Rifle","Normal","Normal",1826.84574608805
"33475151",290702.2,448169,292673.8,446872.3,"UMP9",135,"Sub Machine Gun","Normal","Normal",2359.79606110357
"24512481",667894.8,353024.5,664964.3,350577.9,"SCAR-L",1954,"Rifle","Normal","Normal",3817.54918894307
"37752654",432844.5,446413.9,433130.5,446197.2,"AKM",339,"Rifle","Normal","Normal",358.824316344371
"10751289",625777.8,378192.9,625751.9,378116.9,"Punch",97,"Melee","Normal","Normal",80.292029492355
"33311451",218657.4,284770.3,221460.5,310609.7,"Mini 14",658,"Rifle","Normal","Normal",25990.9977101688
"4557116",665136.3,529130.4,656356.2,543473.7,"Mini 14",977,"Rifle","Normal","Normal",16817.2652622238
"12495236",364551,398220.6,367173.5,399421.9,"M16A4",283,"Rifle","Normal","Normal",2884.54986783035
"6371129",394031.8,278980.9,394529.2,278805.2,"S12K",89,"Shotgun","Normal","Normal",527.519904837749
"2601892",420906.5,646614.1,420986.5,646610.3,"Punch",155,"Melee","Normal","Normal",80.0901991507043
"23350422",398590.1,291506.8,398768.5,291402.8,"M416",579,"Rifle","Normal","Normal",206.500750603983
"20203881",277123.9,566070.1,277774.8,567911.6,"UMP9",184,"Sub Machine Gun","Normal","Normal",1953.14952320603
"8807423",383259.3,377314.3,383700,362682.7,"AKM",1621,"Rifle","Normal","Normal",14638.2353803319
"19653424",345718.6,447267.9,347579.1,444370.1,"M416",1523,"Rifle","Normal","Normal",3443.64706234542
"16178509",424181.5,453283.7,427879.8,452344.8,"SCAR-L",1046,"Rifle","Normal","Normal",3815.62001514825
"2900944",161631.9,294448.4,161748.8,294667.3,"UMP9",172,"Sub Machine Gun","Normal","Normal",248.158860409987
"1252188",596077.3,470575.2,597741.6,469085.2,"R1895",306,"Pistol","Normal","Normal",2233.82955706109
"8366428",297105.2,448009.7,303535.7,441075.7,"Kar98k",1247,"Sniper","Normal","Normal",9456.83278111652
"7579142",445275.4,625141.8,445985.8,625105.4,"Kar98k",277,"Sniper","Normal","Normal",711.331933769286
"23663845",172340.4,305986.2,170148.1,308149.1,"S1897",298,"Shotgun","Normal","Normal",3079.66162102264
"28957814",385549.6,689157.9,385627.5,689137.3,"Punch",124,"Melee","Normal","Normal",80.5777264509409
"18521912",252505.3,317348.7,254621.2,322100.2,"SCAR-L",1161,"Rifle","Normal","Normal",5201.32531764743
"4092629",353920.7,570546.1,354159.9,568951.4,"UMP9",723,"Sub Machine Gun","Normal","Normal",1612.53983826753
"6607330",429825.6,712688.1,429272.6,714533.3,"UMP9",142,"Sub Machine Gun","Normal","Normal",1926.28451688743
"31319066",428035.7,298391.9,429100.6,297914.3,"AKM",829,"Rifle","Normal","Normal",1167.09629851181
"21614014",578409.4,420010.6,580309.4,422161.9,"SCAR-L",1320,"Rifle","Normal","Normal",2870.20760398968
"35734365",145648.3,585547.8,144568.5,586953.5,"M416",1774,"Rifle","Normal","Normal",1772.55762388698
"25127946",448835.3,629597.3,447025.6,629394.1,"SCAR-L",249,"Rifle","Normal","Normal",1821.07230224395
"14995311",370799.2,409537.3,371128.9,410822.6,"UMP9",238,"Sub Machine Gun","Normal","Normal",1326.91302653941
"38085850",419910.3,324675.1,420958.1,324591.3,"UMP9",174,"Sub Machine Gun","Normal","Normal",1051.14569874969
"5718671",365887.3,409497.3,366091.6,409322.9,"S686",198,"Shotgun","Normal","Normal",268.614686865747
"18068253",216836.1,469053.9,216781.7,469263.3,"M416",1300,"Rifle","Elevated","Elevated",216.35091864835
"9206490",221500.2,396803.1,221528.8,397009.8,"S1897",119,"Shotgun","Normal","Normal",208.669235873436
"3078783",544640,419473.6,537008,416856.4,"Mini 14",686,"Rifle","Normal","Normal",8068.2810957477
"25000041",288256.2,155890.1,296978.2,152945.4,"Mk14",1802,"Rifle","Normal","Normal",9205.67988200763
"22942550",407309.2,364364.4,396554.7,344857.8,"SCAR-L",1057,"Rifle","Normal","Normal",22274.7999723904
"37207338",460026.9,616463.8,468869.9,620520.7,"M16A4",460,"Rifle","Normal","Elevated",9729.18735609502
"36954987",397541.8,279806.2,397541.8,279806.2,"Grenade",792,"Explosives","Normal","Normal",0
"8835341",336707.2,547507.9,344587.8,560192,"Kar98k",743,"Sniper","Normal","Normal",14932.8580375626
"3842836",626336.3,498116.6,626952.6,500269.6,"M416",1488,"Rifle","Normal","Normal",2239.47196678144
"10243209",657374,354021.3,657697,354110.2,"Micro UZI",168,"Sub Machine Gun","Normal","Normal",335.010761021201
"17066666",689426.4,456018.2,688748.4,455953,"S12K",452,"Shotgun","Normal","Normal",681.127770686236
"11614701",554730.1,247321.9,555174.3,248048.4,"M416",714,"Rifle","Normal","Normal",851.537368528277
"34566327",186179.8,224224.1,186024.8,224245.9,"M16A4",232,"Rifle","Normal","Normal",156.525525074984
"6645494",464221.6,641219,464356.2,641179.6,"UMP9",98,"Sub Machine Gun","Elevated","Elevated",140.248065940359
"19331406",372525.9,400576.2,372775.2,400902.2,"UMP9",430,"Sub Machine Gun","Normal","Normal",410.39796539456
"15625920",488833.2,350334.9,486750.9,346509.8,"SCAR-L",995,"Rifle","Normal","Normal",4355.15364826549
"15974219",357492.5,404797,357863.6,404721.5,"S1897",478,"Shotgun","Normal","Normal",378.702336934937
"9144753",237934.8,420895.8,237337.7,421019.8,"VSS",200,"Sub Machine Gun","Normal","Normal",609.839659254769
"33053977",462140.7,321821.5,475042.8,323466.9,"M24",1854,"Sniper","Normal","Normal",13006.595464225
"27511065",312991.2,403118.2,286531.1,385077.6,"Kar98k",774,"Sniper","Normal","Normal",32024.9924335667
"33681673",493217.1,655940.3,501731.5,654064.6,"M416",1573,"Rifle","Elevated","Elevated",8718.55824376947
"18402298",431766.3,444624.3,427423.8,446181.3,"M16A4",796,"Rifle","Normal","Normal",4613.19360638593
"32089760",368291.4,361577.3,368021.5,361610.3,"UMP9",560,"Sub Machine Gun","Normal","Normal",271.909929940068
"21441007",347810.2,395407.2,360263.1,394157.7,"M16A4",423,"Rifle","Normal","Normal",12515.4292239619
"27045568",357602.8,405483.8,357223.8,405317.3,"M16A4",268,"Rifle","Normal","Normal",413.960444970289
"18105690",613457.9,257389.2,613973.1,257856.2,"M16A4",1196,"Rifle","Normal","Normal",695.356052680892
"13839625",432125.3,639500.2,431969.6,639889.1,"S1897",234,"Shotgun","Normal","Normal",418.910133560913
"30961709",599805.5,614164,599663.6,613990.1,"M416",649,"Rifle","Elevated","Elevated",224.447811305913
"9589252",582911.6,478918.9,582626.3,479364.6,"S1897",223,"Shotgun","Normal","Normal",529.1923846768
"28889325",373104.8,399287.5,372989.2,399272.6,"M416",411,"Rifle","Normal","Normal",116.556295411253
"10142976",633219.9,492035.9,631285.4,490586.9,"SCAR-L",1869,"Rifle","Normal","Normal",2417.000465453
"17835862",420014.5,327621.1,422422.4,325236.5,"M416",155,"Rifle","Normal","Normal",3388.84929880336
"14284243",347078.9,394898.4,347174.2,394843.3,"P1911",175,"Pistol","Normal","Normal",110.08224198299
"32169295",326299.5,526170.8,326651.2,525850.4,"AKM",1683,"Rifle","Normal","Normal",475.761547416374
"18869174",430271.4,635882.4,430089.9,636102.6,"S12K",116,"Shotgun","Normal","Normal",285.359930613917
"27687871",567895.3,351367.1,553908.6,330798.7,"SCAR-L",517,"Rifle","Normal","Normal",24873.4166420699
"24328138",552264.4,571383.9,551307.5,578919,"M16A4",1309,"Rifle","Normal","Normal",7595.61647399338
"13131692",538601.6,453043.8,538627.4,453188.9,"SCAR-L",1319,"Rifle","Normal","Normal",147.375879980452
"966912",431356,628599.1,430947.4,628843.1,"Tommy Gun",214,"Sub Machine Gun","Normal","Normal",475.909613267037
"155921",337152.8,236268.8,340600.6,227059.2,"SCAR-L",1721,"Rifle","Normal","Normal",9833.82209519775
"30626904",274444.7,558343.6,273426.6,556685.9,"SCAR-L",826,"Rifle","Normal","Normal",1945.37834366478
"22934526",497127.2,178593.8,497115.6,180386.2,"UMP9",1210,"Sub Machine Gun","Normal","Normal",1792.43753587122
"11779867",388424.1,116784.7,387169.1,117124.7,"AKM",306,"Rifle","Normal","Normal",1300.24036239458
"13845068",378753.9,474529.7,382564.1,467533.1,"Mini 14",766,"Rifle","Normal","Normal",7966.80836973001
"8232903",475891.8,465981.3,456954.2,464288.7,"SCAR-L",1759,"Rifle","Normal","Normal",19013.0899256275
"26017803",387008.4,117623.5,386839.8,117904.1,"Mini 14",96,"Rifle","Normal","Normal",327.356564009361
"13804305",382962.7,126856,385515.1,125466,"Mini 14",1127,"Rifle","Normal","Normal",2906.34577433584
"29149470",600353.2,479205.9,600415.6,479786.9,"S1897",125,"Shotgun","Normal","Normal",584.341304376135
"5692173",393526.6,293345.4,393677,293404.6,"S686",149,"Shotgun","Normal","Normal",161.631680063042
"26058990",626471.5,257915,624555.7,254189.9,"M16A4",1662,"Rifle","Normal","Normal",4188.87331510518
"9143065",133522.4,121885.1,133231.9,121818.6,"M16A4",139,"Rifle","Normal","Normal",298.014261403712
"16002648",582319.2,595773.3,582609.4,595483.3,"M416",484,"Rifle","Normal","Normal",410.263378819071
"28709942",317278.3,518666.1,317212.6,517829.5,"AKM",1182,"Rifle","Normal","Normal",839.175815905083
"6744853",554775.7,231093.3,554230.9,230983.7,"AKM",559,"Rifle","Normal","Normal",555.715034887413
"10763122",328384.6,257935.6,328756.7,257509.6,"SCAR-L",1643,"Rifle","Normal","Normal",565.627448061024
"18298103",449993.9,621039.6,449759.3,621042.2,"SCAR-L",505,"Rifle","Normal","Normal",234.614407059789
"12010374",333931.4,548198.3,332010,535750.4,"AKM",1126,"Rifle","Normal","Normal",12595.3162870172
"27196180",157631.5,274945.2,158537.9,274412.8,"AKM",277,"Rifle","Normal","Normal",1051.19490105309
"2562158",397921.8,300652.6,397921.8,300652.6,"Grenade",492,"Explosives","Normal","Normal",0
"12058044",429325.3,636409.8,429556.8,636720.9,"Kar98k",108,"Sniper","Normal","Normal",387.782748455866
"24351510",562002.9,132364.9,561838.4,132668.4,"UMP9",176,"Sub Machine Gun","Normal","Normal",345.213701929689
"32668638",423249.7,324644.9,423065.3,324923.7,"S686",217,"Shotgun","Normal","Normal",334.264565875598
"7310818",336009.7,159643.4,336210.3,159314.6,"S12K",235,"Shotgun","Normal","Normal",385.162043820498
"28917012",337861.3,533950.9,336164.5,529508.6,"UMP9",417,"Sub Machine Gun","Normal","Normal",4755.32959215241
"19857897",352103.6,312279.9,351909.1,312375.3,"UMP9",891,"Sub Machine Gun","Normal","Normal",216.636585091238
"38883050",376439.4,398758.5,373417.2,402210.9,"SCAR-L",776,"Rifle","Normal","Normal",4588.32851918869
"35733721",223490.5,419680.7,215782.8,412188.8,"Kar98k",1863,"Sniper","Normal","Normal",10748.823419333
"7026792",372636.2,399055,372949.7,399156.9,"SCAR-L",158,"Rifle","Normal","Normal",329.645051532713
"15505560",555379.3,127709.6,555084.6,128073.6,"S12K",153,"Shotgun","Normal","Normal",468.341851642624
"18605221",487452.5,351395.6,486952.6,348109.7,"M416",1494,"Rifle","Normal","Normal",3323.70859432649
"36949448",160272.2,279940.3,160810.9,271608.3,"Kar98k",790,"Sniper","Normal","Normal",8349.39648657315
"2530582",424947.2,296453.9,424891.5,296346.9,"SCAR-L",725,"Rifle","Normal","Normal",120.62955690875
"14560808",344747.9,315010.3,344860.9,315221.6,"SCAR-L",411,"Rifle","Normal","Normal",239.617799839651
"13839858",208133.6,291793.5,207790,291392.5,"UMP9",245,"Sub Machine Gun","Normal","Normal",528.073820597087
"17872150",623591.1,385015.6,624351.8,384647.3,"P92",158,"Pistol","Normal","Normal",845.168255437991
"7868828",575724.4,474844.7,574916.1,481499.3,"AKM",535,"Rifle","Normal","Normal",6703.51027820498
"19809581",195466.2,224467.3,196772.1,224469.7,"SCAR-L",504,"Rifle","Normal","Normal",1305.90220537373
"35948779",529687.3,243791.5,529741.8,243733.6,"Punch",519,"Melee","Normal","Normal",79.5151557880592
"5221252",383197.6,672584.1,381976.5,673620.9,"M16A4",1853,"Rifle","Normal","Normal",1601.88621630877
"22924151",538998,583825.1,539466.9,585546.6,"SCAR-L",609,"Rifle","Normal","Normal",1784.21676373697
"18478543",444379.8,627856.9,444281.9,627593.9,"M416",316,"Rifle","Normal","Normal",280.630379681162
"5059029",439359.6,310630.4,424433.1,316418.9,"SKS",1010,"Sniper","Normal","Normal",16009.5950760786
"29475776",655461.3,357372.6,655653.8,357408.6,"UMP9",507,"Sub Machine Gun","Normal","Normal",195.837304924266
"31873608",380008.4,313237.7,365496.5,319128.3,"M24",1511,"Sniper","Normal","Normal",15661.8776004028
"20849297",456510.6,343705.3,457127.6,342965.6,"SCAR-L",1737,"Rifle","Normal","Normal",963.247159352166
"33950211",369753.8,417775.6,366850.8,418872.2,"M16A4",252,"Rifle","Normal","Normal",3103.21455268566
"6903208",515097.9,498478.2,515417.8,498494.6,"M416",867,"Rifle","Normal","Normal",320.320105519426
"30506220",560764,335029.3,561242.4,332428.4,"M16A4",1284,"Rifle","Normal","Normal",2644.53159746671
"2919363",251099.1,186725.6,252363.3,190651.9,"AWM",1731,"Sniper","Normal","Normal",4124.80706579106
"8798270",451870.7,474785.9,467015.2,473047.3,"SKS",983,"Sniper","Normal","Normal",15243.9696342521
"3274055",379180.5,422331.2,383463.6,423418.8,"M416",1867,"Rifle","Normal","Normal",4419.02923389286
"12956837",605219.4,597763.1,605080.1,596875.4,"AKM",308,"Rifle","Normal","Normal",898.563175297057
"20994048",361361.2,402454.7,361203.3,402691.5,"M16A4",587,"Rifle","Normal","Normal",284.616672034514
"35659162",446330.6,621019,446971,620858.3,"S1897",214,"Shotgun","Normal","Normal",660.254988621832
"21451795",504168.6,67984.28,501047,74016.22,"Mk14",1161,"Rifle","Normal","Normal",6791.81026852193
"18085784",493826.2,277330.6,493695.6,276750.4,"M416",1603,"Rifle","Normal","Normal",594.717075591373
"16506035",424194.9,326857.7,424264.8,326348.1,"Tommy Gun",126,"Sub Machine Gun","Normal","Normal",514.371626355917
"15813",573933.4,383006.2,573731,383255.4,"Tommy Gun",206,"Sub Machine Gun","Normal","Normal",321.039561425092
"5782265",245860.4,388464.9,249401,393393.1,"M16A4",1450,"Rifle","Normal","Normal",6068.1960746172
"28450362",552203.8,361257,552346.6,362501.3,"AKM",369,"Rifle","Normal","Normal",1252.46729697823
"10089167",228519.2,246226.6,220459.3,245175.5,"SKS",792,"Sniper","Normal","Normal",8128.1485727071
"28908954",621480.1,372633.2,621908.1,372181.8,"M16A4",144,"Rifle","Normal","Normal",622.049805079964
"13291200",476908.2,264201.1,478159.5,264274.5,"M416",1155,"Rifle","Normal","Normal",1253.45093641513
"13920635",444366.1,622690.7,444636.7,622742.9,"M16A4",388,"Rifle","Normal","Normal",275.588824156616
"16915077",347945.3,387137.5,340407.1,382348,"M16A4",786,"Rifle","Normal","Normal",8931.0564599044
"28745616",341554.8,709190.7,342348.8,704469.4,"M416",1894,"Rifle","Normal","Normal",4787.59957494352
"28040229",345262.9,559135.9,346100.9,559918.3,"M16A4",831,"Rifle","Normal","Normal",1146.47013044389
"25862707",423853.8,325035.8,423232.3,324142.4,"S1897",94,"Shotgun","Normal","Normal",1088.31328669641
"30954915",414890.9,640729.8,405876.8,638954.4,"Kar98k",316,"Sniper","Normal","Normal",9187.27619972322
"33339238",510812.1,458823.3,510753.9,458382.2,"Hit by Car",650,"Vehicles","Normal","Normal",444.92297086122
"7167354",641280,437706.5,642178.6,442421.4,"M416",1432,"Rifle","Normal","Normal",4799.76707455687
"10390456",628869.8,358612.6,628869.8,358612.6,"Grenade",473,"Explosives","Normal","Normal",0
"8937472",362811.8,409661,362667.5,411718.1,"AKM",397,"Rifle","Normal","Normal",2062.15491658602
"28309329",553653.1,304775.2,548747.3,299239.7,"SCAR-L",775,"Rifle","Normal","Normal",7396.52850261522
"34834144",404541.8,412674.4,408915.2,416709.6,"SCAR-L",596,"Rifle","Normal","Normal",5950.58539977369
"13563813",157683.8,275835.8,157661.7,275678.2,"M16A4",198,"Rifle","Normal","Normal",159.14198063362
"2568306",210527.3,283982.7,210563.2,284183.2,"M416",255,"Rifle","Normal","Normal",203.688634930871
"12356133",231514.7,276734.5,209841.1,294334.3,"AKM",628,"Rifle","Normal","Normal",27919.4895547895
"29578627",445117.5,624326,445629.3,626302.8,"S12K",584,"Shotgun","Normal","Normal",2041.97881477751
"9561576",374950.8,171127.8,375159.6,148420.6,"SKS",723,"Sniper","Normal","Normal",22708.1599712526
"20910985",538908.6,462048.8,538732.3,461638.6,"AKM",1501,"Rifle","Normal","Normal",446.481500176642
"18921254",687000.9,462159.9,687285.8,462486.8,"Tommy Gun",122,"Sub Machine Gun","Normal","Normal",433.626129286498
"383027",198936.2,288748.8,199144.6,288681.1,"S12K",211,"Shotgun","Normal","Normal",219.120628878249
"5490617",465218.5,650254.4,465132.3,650593.9,"S1897",149,"Shotgun","Elevated","Elevated",350.272308354517
"18892753",241387.1,440742.5,242041.3,438963.7,"SCAR-L",648,"Rifle","Normal","Normal",1895.28548773
"16344968",490667.4,593195.3,493703.2,587352.9,"Mini 14",1118,"Rifle","Normal","Normal",6584.05037951565
"8975900",444093.3,338308,444380.2,336942.5,"M416",675,"Rifle","Normal","Normal",1395.31425134269
"30429280",397945.9,301443.8,398124.4,301658.5,"S1897",93,"Shotgun","Normal","Normal",279.210207549805
"7834086",465660.3,649643,467284.9,646530.2,"M16A4",218,"Rifle","Elevated","Elevated",3511.24607511356
"20525860",420293.2,327274.9,421248.5,327401,"S686",241,"Shotgun","Normal","Normal",963.586685254613
"18654290",552817,537272.6,551322.8,547407.6,"SCAR-L",845,"Rifle","Normal","Normal",10244.5526324969
"6466406",552927.4,528769.6,552977.9,529364.4,"Hit by Car",911,"Vehicles","Normal","Normal",596.939938352306
"32147722",404509.7,295090.5,410699.2,295434.3,"Mini 14",469,"Rifle","Normal","Normal",6199.04094921142
"3559202",465411.1,424610.6,465873.5,424803.1,"UMP9",652,"Sub Machine Gun","Normal","Normal",500.869254396815
"8081637",629639.6,375121.3,630138.3,375094.1,"SKS",136,"Sniper","Normal","Normal",499.441217762481
"35608274",365099.9,501610.8,363002.8,504586.8,"M416",1482,"Rifle","Normal","Normal",3640.65988661398
"9608190",440744.3,291885,442189.9,295191.4,"Mini 14",128,"Rifle","Normal","Normal",3608.60642353807
"2332755",401287.3,293473.1,401799.2,293970.4,"AKM",214,"Rifle","Normal","Normal",713.686836084336
"16226056",499485.1,119935.1,501310,120002.7,"AKM",1631,"Rifle","Normal","Normal",1826.15162842522
"5292366",361462,395966.9,361234.7,395311.4,"AKM",126,"Rifle","Normal","Normal",693.79070331044
"8197034",437624.6,623333.4,444796.4,622570.1,"M416",121,"Rifle","Normal","Normal",7212.3049110531
"34370907",435769.5,348689.3,440856.2,341224.9,"SCAR-L",589,"Rifle","Normal","Normal",9032.81707165597
"29416494",694925.6,466805.8,693750.6,467105.3,"M249",1893,"Machine Gun","Normal","Normal",1212.56968871896
"34836242",551019.3,364586.6,552116.8,365231.3,"SCAR-L",689,"Rifle","Normal","Normal",1272.84890697994
"21778636",511670.7,503011.9,511676.3,502842.4,"M416",155,"Rifle","Normal","Normal",169.592482144698
"20425288",441031.9,332758.7,441846.2,332101.3,"SKS",125,"Sniper","Normal","Normal",1046.54634393323
"29006698",617826.4,350796,611328.9,367845.3,"SCAR-L",576,"Rifle","Normal","Normal",18245.4415331611
"24234504",366671.5,408780.4,372982.6,412149.5,"Mini 14",249,"Rifle","Normal","Normal",7154.07702083222
"12806443",373895.8,412107,381635.9,415105.2,"M416",301,"Rifle","Normal","Normal",8300.50307210356
